"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","#KPUcurang #119FatalityKetuaKPUMundur","None","None","None","None","None","None","None","#KPUcurang #119FatalityKetuaKPUMundur","","None","801056558624800769 40580714",1,"None","None","None","2019-04-24 10:46","None","None","None","None","None",1,"M__Yusuf__ prabowo","1121002498146201600","KPUcurang 119FatalityKetuaKPUMundur","neutral",1,"«ᵸ»","c4_15R"
"None","None","#KPUcurang #AuditForensikKPU #AuditForensikKPU","None","None","None","None","None","None","None","#KPUcurang #AuditForensikKPU #AuditForensikKPU","","None","",0,"None","None","None","2019-04-24 10:29","None","None","None","None","None",0,"","1120998165153345537","KPUcurang AuditForensikKPU AuditForensikKPU","neutral",0,"tonggoDeso14","rudi_x"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",0,"None","None","None","2019-04-24 10:19","None","None","None","None","None",0,"","1120995669202784257","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",0,"None","None","None","2019-04-24 10:05","None","None","None","None","None",0,"","1120992152253636608","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","Masa bodoh, siapa elo? #KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","Masa bodoh, siapa elo? #KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",2,"None","None","None","2019-04-24 10:04","None","None","None","None","None",0,"","1120991861504528384","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","hmmm aku mencium bau konspirasi .... #KpuJanganCurang #KPUJanganSalahInputData #KPUJanganCurangiSuara02 #KPUJanganKurangiSuara02 #AuditForensikKPU #KPU #kputidaknetral #KPUcurang #PahlawanPemilu #INAelectionObserverSOS #INAelectionCallObserverSOS #SaveOurDemocracy","None","None","None","None","None","None","None","hmmm aku mencium bau konspirasi .... #KpuJanganCurang #KPUJanganSalahInputData #KPUJanganCurangiSuara02 #KPUJanganKurangiSuara02 #AuditForensikKPU #KPU #kputidaknetral #KPUcurang #PahlawanPemilu #INAelectionObserverSOS #INAelectionCallObserverSOS #SaveOurDemocracy","","None","",1,"None","None","None","2019-04-24 10:01","None","None","None","None","None",0,"","1120991200679305216","KpuJanganCurang KPUJanganSalahInputData KPUJanganCurangiSuara02 KPUJanganKurangiSuara02 AuditForensikKPU KPU kputidaknetral KPUcurang PahlawanPemilu INAelectionObserverSOS INAelectionCallObserverSOS SaveOurDemocracy","negative",0,"reza ramdani tolibin","r324mmpd"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",0,"None","None","None","2019-04-24 09:54","None","None","None","None","None",0,"","1120989444088057856","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","#AuditForensikKPU #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUcurang","None","None","None","None","None","None","None","#AuditForensikKPU #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUcurang","","None","943379897203826688 114828016 2413697946",1,"None","None","None","2019-04-24 09:47","None","None","None","None","None",0,"LisaAmartaTara hanumrais KPU_ID","1120987532865392640","AuditForensikKPU KPUJanganSalahInputData KPUJanganKurangiSuara02 KPUcurang","neutral",1,"Nanan Maryanah","NananMaryanah"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",1,"None","None","None","2019-04-24 09:45","None","None","None","None","None",0,"","1120987044002459648","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","Modal ngotot biar salah udah jadi cebong fix!!!! #KPUcurang","None","None","None","None","None","None","None","Modal ngotot biar salah udah jadi cebong fix!!!! #KPUcurang","","None","1103944723977236480",0,"None","None","None","2019-04-24 09:42","None","None","None","None","None",0,"KwikKianGie_","1120986355629035520","KPUcurang","negative",0,"Missfee3","Missfee31"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres #JokowiTamat","","None","",0,"None","None","None","2019-04-24 09:39","None","None","None","None","None",0,"","1120985513979027458","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres JokowiTamat","neutral",0,"Celli Olivia","cellipopon1"
"None","None","its time to the a new era #KPUJanganSalahInputData #KPUJanganCurangiSuara02 #KPUcurang #SaveOurDemocracy #INAelectionObserversSOS #Fraud #02wintheelection","None","None","None","None","None","None","None","its time to the a new era #KPUJanganSalahInputData #KPUJanganCurangiSuara02 #KPUcurang #SaveOurDemocracy #INAelectionObserversSOS #Fraud #02wintheelection","","None","",0,"None","None","None","2019-04-24 09:25","None","None","None","None","None",0,"","1120982085936640001","KPUJanganSalahInputData KPUJanganCurangiSuara02 KPUcurang SaveOurDemocracy INAelectionObserversSOS Fraud 02wintheelection","neutral",0,"reza ramdani tolibin","r324mmpd"
"None","None","#KPUCurang","None","None","None","None","None","None","None","#KPUCurang","","None","1038403149197762560 2326479788",1,"None","None","None","2019-04-24 09:04","None","None","None","None","None",1,"AyahUdin6 RelawanProSandi","1120976702031536129","KPUCurang","neutral",0,"Naldi","Naldi33242250"
"None","None","#01MainCurang #01curang #KPUcurang ","None","None","None","None","None","None","None","#01MainCurang #01curang #KPUcurang ","","None","",0,"None","None","None","2019-04-24 09:00","None","None","None","None","None",0,"","1120975844791349253","01MainCurang 01curang KPUcurang","neutral",0,"Didiet Nanditio","didietaldifawki"
"None","None","#01MainCurang #01curang #KPUcurang ","None","None","None","None","None","None","None","#01MainCurang #01curang #KPUcurang ","","None","",0,"None","None","None","2019-04-24 08:58","None","None","None","None","None",0,"","1120975264421306375","01MainCurang 01curang KPUcurang","neutral",0,"Didiet Nanditio","didietaldifawki"
"None","None","Makin gregetan menyaksikan kesunguan @KPU_ID #AuditForensikKPU #KpuCurang","None","None","None","None","None","None","None","Makin gregetan menyaksikan kesunguan @KPU_ID #AuditForensikKPU #KpuCurang","KPU_ID","None","899319611354632192",0,"None","None","None","2019-04-24 08:43","None","None","None","None","None",0,"CakKhum","1120971506169704450","AuditForensikKPU KpuCurang","neutral",0,"arek_ndeso","ArekNdeso15"
"None","None","#01curang #01MainCurang #KPUcurang ","None","None","None","None","None","None","None","#01curang #01MainCurang #KPUcurang ","","None","",0,"None","None","None","2019-04-24 08:40","None","None","None","None","None",0,"","1120970797474955265","01curang 01MainCurang KPUcurang","neutral",0,"Didiet Nanditio","didietaldifawki"
"None","None","Dari sekian banyaknya yg demo Pasti mereka Benar Bahwa KPU Ada Kecurangan #KPUCurang","None","None","None","None","None","None","None","Dari sekian banyaknya yg demo Pasti mereka Benar Bahwa KPU Ada Kecurangan #KPUCurang","","None","904346066627133441 2413697946",2,"None","None","None","2019-04-24 07:48","None","None","None","None","None",0,"kenyoriee KPU_ID","1120957769882882048","KPUCurang","neutral",0,"Roy_Pratama","Roy_Pratam4"
"None","None","Rakyat menang #KPUCurang #KPUJanganSalahInputData #KPUJanganKurangiSuara02","None","None","None","None","None","None","None","Rakyat menang #KPUCurang #KPUJanganSalahInputData #KPUJanganKurangiSuara02","","None","",0,"None","None","None","2019-04-24 07:32","None","None","None","None","None",1,"","1120953640838025216","KPUCurang KPUJanganSalahInputData KPUJanganKurangiSuara02","positive",0,"ahadin","Ahadun_ahad86"
"None","None","Toloooooooong!!! @SBYudhoyono Negara kita gimana pak? Kok bisa banyak kecurangan nyata tapi tidak di tindak, mau jadi apa megara kita pak??! Pilpres 2019, pilpres terburuk sepanjang sejarah Indonesia... #AuditForensikKPU #KPUCurang #KPUJanganSalahInputData","None","None","None","None","None","None","None","Toloooooooong!!! @SBYudhoyono Negara kita gimana pak? Kok bisa banyak kecurangan nyata tapi tidak di tindak, mau jadi apa megara kita pak??! Pilpres 2019, pilpres terburuk sepanjang sejarah Indonesia... #AuditForensikKPU #KPUCurang #KPUJanganSalahInputData","SBYudhoyono","None","",0,"None","None","None","2019-04-24 07:10","None","None","None","None","None",0,"","1120948205032591361","AuditForensikKPU KPUCurang KPUJanganSalahInputData","positive",0,"Yudi Muhammad Arif","YuuRiff"
"None","None","The power of emak emak Palembang... #DiskualifikasiJokowi #KpuJanganCurang #KPUCurang #Diskualifikasi01 @prabowo @sandiuno @fadlizon @Fahrihamzah @CNNIndonesia @Lustrilanang @partaiemakemak @prabowosandi_2","None","None","None","None","None","None","None","The power of emak emak Palembang... #DiskualifikasiJokowi #KpuJanganCurang #KPUCurang #Diskualifikasi01 @prabowo @sandiuno @fadlizon @Fahrihamzah @CNNIndonesia @Lustrilanang @partaiemakemak @prabowosandi_2","prabowo sandiuno fadlizon Fahrihamzah CNNIndonesia Lustrilanang partaiemakemak prabowosandi_2","None","",6,"None","None","None","2019-04-24 07:04","None","None","None","None","None",0,"","1120946571498016768","DiskualifikasiJokowi KpuJanganCurang KPUCurang Diskualifikasi01","neutral",0,"~~~$¥UH@D@~~~","ZhihadAl"
"None","None","Wah nampaknya sudah tidak netral nih. #AuditForensikKPU #kpucurang","None","None","None","None","None","None","None","Wah nampaknya sudah tidak netral nih. #AuditForensikKPU #kpucurang","","None","3319260420",0,"None","None","None","2019-04-24 06:59","None","None","None","None","None",0,"geloraco","1120945241668767744","AuditForensikKPU kpucurang","neutral",0,"Akhira Takhara","ATakhara"
"None","None","#KPUCurang #KPUCurang #KPUCurang","None","None","None","None","None","None","None","#KPUCurang #KPUCurang #KPUCurang","","None","43682112 2413697946",0,"None","None","None","2019-04-24 06:49","None","None","None","None","None",0,"SIX6nsesWarrior KPU_ID","1120942839569846272","KPUCurang KPUCurang KPUCurang","neutral",0,"Dede","Dede08723217"
"None","None","Sebegitu takut di ganti segala cara mereka halalkan... allah tidak tidur #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUCurang ","None","None","None","None","None","None","None","Sebegitu takut di ganti segala cara mereka halalkan... allah tidak tidur #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUCurang ","","None","",0,"None","None","None","2019-04-24 06:49","None","None","None","None","None",0,"","1120942726491455488","KPUJanganSalahInputData KPUJanganKurangiSuara02 KPUCurang","negative",0,"chayo mungkas","jejakatanggung"
"None","None","HATI MU YG MATI!!!! #kpucurang ","None","None","None","None","None","None","None","HATI MU YG MATI!!!! #kpucurang ","","None","",0,"None","None","None","2019-04-24 06:22","None","None","None","None","None",0,"","1120936109834268672","kpucurang","positive",0,"Indah Purnama","specialarmy111"
"None","None","Sempat ada #KPUcurang yak? waaaa parah ini, laporkan ke Bawaslu ke MK Tp emg buktinya ada?","None","None","None","None","None","None","None","Sempat ada #KPUcurang yak? waaaa parah ini, laporkan ke Bawaslu ke MK Tp emg buktinya ada?","","None","",0,"None","None","None","2019-04-24 06:07","None","None","None","None","None",0,"","1120932270481690624","KPUcurang","positive",0,"Bukan Siluman Kucing","SiwiNW"
"None","None","Gambaran salah input Data... Ibarat kata , Yang dicoblos bininya sendiri, koq yang hamil malah bini tetangga ? Santet atau selingkuh nih ?... #KPUJanganSalahInputData #KPUmelayani #kpucurang ","None","None","None","None","None","None","None","Gambaran salah input Data... Ibarat kata , Yang dicoblos bininya sendiri, koq yang hamil malah bini tetangga ? Santet atau selingkuh nih ?... #KPUJanganSalahInputData #KPUmelayani #kpucurang ","","None","",0,"None","None","None","2019-04-24 05:59","None","None","None","None","None",0,"","1120930208654118912","KPUJanganSalahInputData KPUmelayani kpucurang","negative",0,"fans Prabowo","NegriDagelan200"
"None","None","Kebongkar dah #AuditForensikKPU #KPUcurang","None","None","None","None","None","None","None","Kebongkar dah #AuditForensikKPU #KPUcurang","","None","3319260420 1103944723977236480",0,"None","None","None","2019-04-24 05:50","None","None","None","None","None",0,"geloraco KwikKianGie_","1120927871457828864","AuditForensikKPU KPUcurang","neutral",0,"gusd","gusdi"
"None","None","#KPUJanganCurangiSuara02 #MauMenangKokMainCurang #INAelectionObserverSOS #KPUcurang #viralindonesia jangan lupa makan siang #nasipadang","None","None","None","None","None","None","None","#KPUJanganCurangiSuara02 #MauMenangKokMainCurang #INAelectionObserverSOS #KPUcurang #viralindonesia jangan lupa makan siang #nasipadang","","None","",0,"None","None","None","2019-04-24 05:48","None","None","None","None","None",0,"","1120927399133102081","KPUJanganCurangiSuara02 MauMenangKokMainCurang INAelectionObserverSOS KPUcurang viralindonesia nasipadang","neutral",0,"Anti_kloning","anti_kloning"
"None","None","Bongkar semua ustad @haikal_hassan, biar yg curang @KPU_ID , @jokowi maluuu dan terhina di mata rakyat. @bawaslu_RI reaksi mu ?? #kpucurang #presidencurang #BawasluKPUJanganCurang","None","None","None","None","None","None","None","Bongkar semua ustad @haikal_hassan, biar yg curang @KPU_ID , @jokowi maluuu dan terhina di mata rakyat. @bawaslu_RI reaksi mu ?? #kpucurang #presidencurang #BawasluKPUJanganCurang","haikal_hassan KPU_ID jokowi bawaslu_RI","None","",0,"None","None","None","2019-04-24 05:26","None","None","None","None","None",0,"","1120921867424952320","kpucurang presidencurang BawasluKPUJanganCurang","negative",0,"Susan","schrani76"
"None","None","#KPUCurang #KPUSalahInput","None","None","None","None","None","None","None","#KPUCurang #KPUSalahInput","","None","",0,"None","None","None","2019-04-24 05:24","None","None","None","None","None",0,"","1120921346496532482","KPUCurang KPUSalahInput","neutral",0,"Fauna","Fauna66219039"
"None","None","#KPUcurang #KPUcurang #KPUcurang","None","None","None","None","None","None","None","#KPUcurang #KPUcurang #KPUcurang","","None","795989236830781441 2413697946",0,"None","None","None","2019-04-24 05:11","None","None","None","None","None",0,"SangSiang5 KPU_ID","1120918267340541952","KPUcurang KPUcurang KPUcurang","neutral",0,"Dede","Dede08723217"
"None","None","#KPUcurang #KPUcurang #KPUcurang #INAelectionobseversos","None","None","None","None","None","None","None","#KPUcurang #KPUcurang #KPUcurang #INAelectionobseversos","","None","1030868409842425860",0,"None","None","None","2019-04-24 05:11","None","None","None","None","None",0,"JoniSaptanto","1120918143721820160","KPUcurang KPUcurang KPUcurang INAelectionobseversos","neutral",0,"Dede","Dede08723217"
"None","None","#KPUcurang #KPUcurang #KPUcurang","None","None","None","None","None","None","None","#KPUcurang #KPUcurang #KPUcurang","","None","1022061863306027009 2413697946",0,"None","None","None","2019-04-24 05:10","None","None","None","None","None",0,"ArekNdeso15 KPU_ID","1120917963702300673","KPUcurang KPUcurang KPUcurang","neutral",0,"Dede","Dede08723217"
"None","None","#KPUcurang #KPUcurang #KPUcurang #KPUcurang #KPUcurang","None","None","None","None","None","None","None","#KPUcurang #KPUcurang #KPUcurang #KPUcurang #KPUcurang","","None","472833319",0,"None","None","None","2019-04-24 05:10","None","None","None","None","None",0,"Babang_Gede","1120917823797088257","KPUcurang KPUcurang KPUcurang KPUcurang KPUcurang","neutral",0,"Dede","Dede08723217"
"None","None","#KpuJanganCurang #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUcurang mohon @KPU_ID yang bener ah ente digaji rakyat..","None","None","None","None","None","None","None","#KpuJanganCurang #KPUJanganSalahInputData #KPUJanganKurangiSuara02 #KPUcurang mohon @KPU_ID yang bener ah ente digaji rakyat..","KPU_ID","None","",0,"None","None","None","2019-04-24 05:00","None","None","None","None","None",0,"","1120915427171815425","KpuJanganCurang KPUJanganSalahInputData KPUJanganKurangiSuara02 KPUcurang","neutral",0,"Yudi","yudi_i"
"None","None"," @KPU_ID @bawaslu_RI @fadlizon @Fahrihamzah @Puspen_TNI @Gerindra @berteman_mari #INAelectionObserverSOS #KPUcurang #AuditForensikKPU","None","None","None","None","None","None","None"," @KPU_ID @bawaslu_RI @fadlizon @Fahrihamzah @Puspen_TNI @Gerindra @berteman_mari #INAelectionObserverSOS #KPUcurang #AuditForensikKPU","KPU_ID bawaslu_RI fadlizon Fahrihamzah Puspen_TNI Gerindra berteman_mari","None","",1,"None","None","None","2019-04-24 04:53","None","None","None","None","None",0,"","1120913529937154048","INAelectionObserverSOS KPUcurang AuditForensikKPU","neutral",0,"Lupianto,S.E","lupianto_abbas"
"None","None","Petugas input data KPU gk salah mereka orang2 yg polos dan baik. yg salah itu aplikasi situng nya berubah sendiri. #AuditForensikKPU #AuditForensiKPU #INAelectionObserversSOS #KPUcurang","None","None","None","None","None","None","None","Petugas input data KPU gk salah mereka orang2 yg polos dan baik. yg salah itu aplikasi situng nya berubah sendiri. #AuditForensikKPU #AuditForensiKPU #INAelectionObserversSOS #KPUcurang","","None","",2,"None","None","None","2019-04-24 04:35","None","None","None","None","None",0,"","1120909041629184000","AuditForensikKPU AuditForensiKPU INAelectionObserversSOS KPUcurang","neutral",1,"Lupianto,S.E","lupianto_abbas"
"None","None","#KPUcurang #01curang #01MainCurang","None","None","None","None","None","None","None","#KPUcurang #01curang #01MainCurang","","None","",0,"None","None","None","2019-04-24 04:34","None","None","None","None","None",0,"","1120908776184274945","KPUcurang 01curang 01MainCurang","neutral",0,"Didiet Nanditio","didietaldifawki"
"None","None","Kecurangan harus dibasmi bukan direkonsiliasi, Understood feegusso? #SaveOurDemocracy #02wintheelection #JagaSuara02AmankanC1 #KPUJanganKurangiSuara02 #Kpucurang","None","None","None","None","None","None","None","Kecurangan harus dibasmi bukan direkonsiliasi, Understood feegusso? #SaveOurDemocracy #02wintheelection #JagaSuara02AmankanC1 #KPUJanganKurangiSuara02 #Kpucurang","","None","2392460208",1,"None","None","None","2019-04-24 04:23","None","None","None","None","None",0,"jawapos","1120906029535879168","SaveOurDemocracy 02wintheelection JagaSuara02AmankanC1 KPUJanganKurangiSuara02 Kpucurang","neutral",0,"dewi madu","imdewim"
"None","None","#KPUcurang jangan biarkan demi anak cucu kita @Dahnilanzar","None","None","None","None","None","None","None","#KPUcurang jangan biarkan demi anak cucu kita @Dahnilanzar","Dahnilanzar","None","194987317 63461730",0,"None","None","None","2019-04-24 04:22","None","None","None","None","None",0,"Dahnilanzar EsiJuntak","1120905784379027458","KPUcurang","neutral",0,"Mye","Mye11021835"
"None","None","Jd yg terkuat dari yg terkuat #MuayThai #case #premiumcase #MMAsTopSocial #muaythaiindonesia #KPUcurang ","None","None","None","None","None","None","None","Jd yg terkuat dari yg terkuat #MuayThai #case #premiumcase #MMAsTopSocial #muaythaiindonesia #KPUcurang ","","None","",0,"None","None","None","2019-04-24 04:06","None","None","None","None","None",0,"","1120901743884115969","MuayThai case premiumcase MMAsTopSocial muaythaiindonesia KPUcurang","neutral",0,"Sagala Custom","CustomSagala"
"None","None","Hahaa #kpuCurang","None","None","None","None","None","None","None","Hahaa #kpuCurang","","None","572963346 524126940",0,"None","None","None","2019-04-24 03:58","None","None","None","None","None",0,"dikychandra_ KPU_RI","1120899711450243072","kpuCurang","neutral",0,"abah-46","33_abah"
"None","None","#AvengersEndgame #BentukTPFkecuranganPilpres #KPUcurang ","None","None","None","None","None","None","None","#AvengersEndgame #BentukTPFkecuranganPilpres #KPUcurang ","","None","",0,"None","None","None","2019-04-24 03:26","None","None","None","None","None",0,"","1120891688581419008","AvengersEndgame BentukTPFkecuranganPilpres KPUcurang","neutral",0,"Akhira Takhara","ATakhara"
"None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres","None","None","None","None","None","None","None","#KPUcurang #PidanakanKPU #KawalPemilu #MauMenangKokMainCurang #BentukTPFkecuranganPilpres","","None","",1,"None","None","None","2019-04-24 03:20","None","None","None","None","None",0,"","1120890233300537344","KPUcurang PidanakanKPU KawalPemilu MauMenangKokMainCurang BentukTPFkecuranganPilpres","neutral",0,"Celli Olivia","cellipopon1"
