"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Ya ialah wong dia jadi Wapres kok! #PrabowoWinRealCount ","None","None","None","None","None","None","None","Ya ialah wong dia jadi Wapres kok! #PrabowoWinRealCount ","","None","",0,"None","None","None","2019-04-25 02:52","None","None","None","None","None",0,"","1121245465670905856","PrabowoWinRealCount","positive",0,"Rakhmad Irawan","RakhmadIrawan3"
"None","None","Klo 01 tambah >500 suara trs ada 02 yg disunat sampe 3 pantes kan dan bukan 1, 2 tapi berkali² .. curang atau salah input .. Paling ngeles lagi . Cape deh #119FatalityKetuaKPUMundur #JanganCurangiSuaraRakyat #PRABOWOWINREALCOUNT ","None","None","None","None","None","None","None","Klo 01 tambah >500 suara trs ada 02 yg disunat sampe 3 pantes kan dan bukan 1, 2 tapi berkali² .. curang atau salah input .. Paling ngeles lagi . Cape deh #119FatalityKetuaKPUMundur #JanganCurangiSuaraRakyat #PRABOWOWINREALCOUNT ","","None","1030224674033000448",4,"None","None","None","2019-04-25 02:46","None","None","None","None","None",2,"SiNiel1","1121244086118207488","119FatalityKetuaKPUMundur JanganCurangiSuaraRakyat PRABOWOWINREALCOUNT","negative",4,"dhav#PrabowoPresidenRI","Dhavhere"
"None","None","Tak ada pemilu ulang.. sdh bnyk biaya dan korban jiwa di pemilu kali ini.. yg harus di lakukan kawal C1 sampai penetapan presiden terpilih dan prabowo presiden.. krn 02 menang kl tdk ada kecurangan.. sekian #PejuangPenjagaSuara02 #PrabowoWinRealCount","None","None","None","None","None","None","None","Tak ada pemilu ulang.. sdh bnyk biaya dan korban jiwa di pemilu kali ini.. yg harus di lakukan kawal C1 sampai penetapan presiden terpilih dan prabowo presiden.. krn 02 menang kl tdk ada kecurangan.. sekian #PejuangPenjagaSuara02 #PrabowoWinRealCount","","None","1117990249806721024 912509983060664320",0,"None","None","None","2019-04-25 02:36","None","None","None","None","None",0,"msaid_didu Sukarn89","1121241568315228160","PejuangPenjagaSuara02 PrabowoWinRealCount","positive",0,"✌A K A S  ✌","RahmanHady5"
"None","None","Klo pemerintahan memperbolehkan suatu kecurangan, maka saat ujian saya akan menyontek bersama, krn pemerintah memperbolehkan perbuatan kecurangan. Krn curangbitu baik Ngerti bong? #BPNKawalSuaraKami #salamakalsehat #PrabowoWinRealCount","None","None","None","None","None","None","None","Klo pemerintahan memperbolehkan suatu kecurangan, maka saat ujian saya akan menyontek bersama, krn pemerintah memperbolehkan perbuatan kecurangan. Krn curangbitu baik Ngerti bong? #BPNKawalSuaraKami #salamakalsehat #PrabowoWinRealCount","","None","",0,"None","None","None","2019-04-25 02:32","None","None","None","None","None",0,"","1121240474948214784","BPNKawalSuaraKami salamakalsehat PrabowoWinRealCount","positive",0,"Aalfiqri radifa","aalfiqri"
"None","None","Sebelum pemilu begitu byk sindiran bahkan fitnahan utk kubu lawan setelah pemilu berlagak seperti teman dgn alasan menjaga marwah lawan..sebenarnya marwah siapa yg dijaga? Marah kubu sendirikah? #PrabowoWinRealCount #AuditForensikKPU #02wintheelection","None","None","None","None","None","None","None","Sebelum pemilu begitu byk sindiran bahkan fitnahan utk kubu lawan setelah pemilu berlagak seperti teman dgn alasan menjaga marwah lawan..sebenarnya marwah siapa yg dijaga? Marah kubu sendirikah? #PrabowoWinRealCount #AuditForensikKPU #02wintheelection","","None","184027653",0,"None","None","None","2019-04-25 02:25","None","None","None","None","None",0,"PriyoBudiS","1121238771448475648","PrabowoWinRealCount AuditForensikKPU 02wintheelection","negative",0,"Sovira","Sovira3"
"None","None","W A N T E D #02wintheelection #PrabowoWinRealCount","None","None","None","None","None","None","None","W A N T E D #02wintheelection #PrabowoWinRealCount","","None","1398532584 1117990249806721024",0,"None","None","None","2019-04-25 02:18","None","None","None","None","None",0,"dipoalam49 msaid_didu","1121237045404262400","02wintheelection PrabowoWinRealCount","neutral",0,"Jonie Patrick Assyafiiyah","JoniSet56479602"
"None","None","Why #RealCountKPUdimiripkanQC ? Kami salut #PejuangPenjagaSuara02 And #PrabowoWinRealCount","None","None","None","None","None","None","None","Why #RealCountKPUdimiripkanQC ? Kami salut #PejuangPenjagaSuara02 And #PrabowoWinRealCount","","None","1112650145043120128 766944888248074240",0,"None","None","None","2019-04-25 02:12","None","None","None","None","None",0,"KingPurwa BangPino_","1121235425979322368","RealCountKPUdimiripkanQC PejuangPenjagaSuara02 PrabowoWinRealCount","positive",0,"arbi sandi","sandi_arbi"
"None","None","alhamdulilaah.. #PrabowoWinRealCount ","None","None","None","None","None","None","None","alhamdulilaah.. #PrabowoWinRealCount ","","None","",0,"None","None","None","2019-04-25 02:11","None","None","None","None","None",0,"","1121235350616100865","PrabowoWinRealCount","neutral",0,"ukmconsulting","ukmconsulting"
"None","None","Kejar para Teroris demokrasi pak polisi, antek2 yg menghinakan dan penghianat demokrasi Pancasila, hukum mati di nusa kambangan, Lindungi Rakyat untuk masa depan Bangsa Indonesia, Jayalah Negeriku #polisi #polri #PrabowoWinRealCount","None","None","None","None","None","None","None","Kejar para Teroris demokrasi pak polisi, antek2 yg menghinakan dan penghianat demokrasi Pancasila, hukum mati di nusa kambangan, Lindungi Rakyat untuk masa depan Bangsa Indonesia, Jayalah Negeriku #polisi #polri #PrabowoWinRealCount","","None","886161606903648256 861179708515299329",0,"None","None","None","2019-04-25 02:06","None","None","None","None","None",0,"dewantara_adjie medina_kiky","1121233977589657601","polisi polri PrabowoWinRealCount","negative",0,"اسماعيل","mail1295"
"None","None","Ok pemilu kalau ini curang buruk dll , apalagi sampai level TSM laporannya juga dibuat agar tidak hoaks. Kalau laporannya saja tidak masif ? datany drmn jd ? #Pilpres2019 #pilprescurangTSM #PrabowoWinRealCount","None","None","None","None","None","None","None","Ok pemilu kalau ini curang buruk dll , apalagi sampai level TSM laporannya juga dibuat agar tidak hoaks. Kalau laporannya saja tidak masif ? datany drmn jd ? #Pilpres2019 #pilprescurangTSM #PrabowoWinRealCount","","None","",0,"None","None","None","2019-04-25 02:05","None","None","None","None","None",0,"","1121233758697472000","Pilpres2019 pilprescurangTSM PrabowoWinRealCount","negative",0,"Akbar karomi putra","AkbarKaromput"
"None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","None","None","None","None","None","None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","","None","148472804",0,"None","None","None","2019-04-25 02:01","None","None","None","None","None",0,"karniilyas","1121232843114340352","BentukTPFkecuranganPilpres PrabowoWinRealCount 02wintheelection KlikRMOL","positive",0,"Andi Yasser","AndiYasser5"
"None","None","Dulu rakyat melawan penjajah... Sekarang rakyat di lawan bangsanya ... #PrabowoWinRealCount","None","None","None","None","None","None","None","Dulu rakyat melawan penjajah... Sekarang rakyat di lawan bangsanya ... #PrabowoWinRealCount","","None","1389368515 1896484063",1,"None","None","None","2019-04-25 01:58","None","None","None","None","None",0,"Budi_HGunanto imayadewi","1121232086197624832","PrabowoWinRealCount","negative",0,"kampret","Wildan74861314"
"None","None","#PrabowoWinRealCount","None","None","None","None","None","None","None","#PrabowoWinRealCount","","None","339432579",0,"None","None","None","2019-04-25 01:58","None","None","None","None","None",0,"haikal_hassan","1121232084339609600","PrabowoWinRealCount","neutral",0,"ekopramono","ekopramono37"
"None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","None","None","None","None","None","None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","","None","3252997136",0,"None","None","None","2019-04-25 01:57","None","None","None","None","None",1,"AndiArief__","1121231620575387648","BentukTPFkecuranganPilpres PrabowoWinRealCount 02wintheelection KlikRMOL","positive",0,"Andi Yasser","AndiYasser5"
"None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","None","None","None","None","None","None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","","None","339432579",0,"None","None","None","2019-04-25 01:56","None","None","None","None","None",0,"haikal_hassan","1121231401360089088","BentukTPFkecuranganPilpres PrabowoWinRealCount 02wintheelection KlikRMOL","positive",0,"Andi Yasser","AndiYasser5"
"None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","None","None","None","None","None","None","None","Itu iseng2 aja Pdip 19% Golkar 12 % Pkb 10% Nasdem 8% Ppp 5% Perindo 3% Psi 2% Hanura 2% Pbb 1% Pkpi 1% Totalnya kurang lebih partai koalisi jokowi mendapatkan 63% suara. Secara logika 01 menang #BentukTPFkecuranganPilpres #PrabowoWinRealCount #02wintheelection #KlikRMOL","","None","",0,"None","None","None","2019-04-25 01:55","None","None","None","None","None",0,"","1121231303242731520","BentukTPFkecuranganPilpres PrabowoWinRealCount 02wintheelection KlikRMOL","positive",0,"Andi Yasser","AndiYasser5"
"None","None","Cadas @andre_rosiade mantul #PrabowoWinRealCount","None","None","None","None","None","None","None","Cadas @andre_rosiade mantul #PrabowoWinRealCount","andre_rosiade","None","3025560607",4,"None","None","None","2019-04-25 01:50","None","None","None","None","None",0,"reftyWF","1121229862994231296","PrabowoWinRealCount","neutral",3,"DeN_Maz IPoenk","JPurnomo69"
"None","None","Biar diulang sampe 60x pun... Klo rakyat menginginkan presiden baru ya apa boleh buat ??? #PrabowoWinRealCount ","None","None","None","None","None","None","None","Biar diulang sampe 60x pun... Klo rakyat menginginkan presiden baru ya apa boleh buat ??? #PrabowoWinRealCount ","","None","",1,"None","None","None","2019-04-25 01:42","None","None","None","None","None",0,"","1121228033900208129","PrabowoWinRealCount","neutral",0,"Cak Don","CakDon8"
"None","None","Sudah jadi rahasia umum kalau pesakitan itu bisa apa saja. Bisa pura-pura sakit. Bisa jalan-jalan ke luar negeri. Bisa pesan kamar sekelas hotel. Bahkan bisa kabur. Dll. Kalau gue sih percaya! Karena sudah terlalu banyak contoh soal. #PrabowoWinRealCount","None","None","None","None","None","None","None","Sudah jadi rahasia umum kalau pesakitan itu bisa apa saja. Bisa pura-pura sakit. Bisa jalan-jalan ke luar negeri. Bisa pesan kamar sekelas hotel. Bahkan bisa kabur. Dll. Kalau gue sih percaya! Karena sudah terlalu banyak contoh soal. #PrabowoWinRealCount","","None","3252997136",0,"None","None","None","2019-04-25 01:40","None","None","None","None","None",0,"AndiArief__","1121227542562607104","PrabowoWinRealCount","negative",1,"Rakhmad Irawan","RakhmadIrawan3"
"None","None","Jateng di situng kpu 8 jtan. Jabar input data baru 4 jtan, itu pun banyak dr indramayu&banjar. Maksa banget pengen tetep 55-45. #PrabowoWinRealCount #KpuJanganCurang","None","None","None","None","None","None","None","Jateng di situng kpu 8 jtan. Jabar input data baru 4 jtan, itu pun banyak dr indramayu&banjar. Maksa banget pengen tetep 55-45. #PrabowoWinRealCount #KpuJanganCurang","","None","",0,"None","None","None","2019-04-25 01:37","None","None","None","None","None",0,"","1121226738648801281","PrabowoWinRealCount KpuJanganCurang","neutral",0,"#2019GantiPresiden #PKS","nherimahbub1"
"None","None","@KPU_ID @bawaslu_RI @DKPP_RI GARUT - Jawa Barat @prabowo @RelawanProSandi @relawanPKS @fadlizon @Fahrihamzah @tvOneNews @TvOne_News #KpuJanganCurang #INAelectionCallObserverSOS #02wintheelection #PrabowoWinRealCount #KawalPemiluJagaSuara2019 #tayangkanREALCOUNTditvLIVE","None","None","None","None","None","None","None","@KPU_ID @bawaslu_RI @DKPP_RI GARUT - Jawa Barat @prabowo @RelawanProSandi @relawanPKS @fadlizon @Fahrihamzah @tvOneNews @TvOne_News #KpuJanganCurang #INAelectionCallObserverSOS #02wintheelection #PrabowoWinRealCount #KawalPemiluJagaSuara2019 #tayangkanREALCOUNTditvLIVE","KPU_ID bawaslu_RI DKPP_RI prabowo RelawanProSandi relawanPKS fadlizon Fahrihamzah tvOneNews TvOne_News","None","",0,"None","None","None","2019-04-25 01:37","None","None","None","None","None",0,"","1121226686723317760","KpuJanganCurang INAelectionCallObserverSOS 02wintheelection PrabowoWinRealCount KawalPemiluJagaSuara2019 tayangkanREALCOUNTditvLIVE","neutral",0,"Sakti","SaktiTea"
"None","None","Fajar memburu siang Senja memburu malam Senja menanti Fajar Penantian di penghujung waktu Tersirat rindu didinding waktu Prabowo presiden 2019-2024 Selama pagi Indonesia @lubis_mariska @jengnanini @JKrisba @zarazettirazr #PrabowoWinRealCount #PrabowoWinRealCount ","None","None","None","None","None","None","None","Fajar memburu siang Senja memburu malam Senja menanti Fajar Penantian di penghujung waktu Tersirat rindu didinding waktu Prabowo presiden 2019-2024 Selama pagi Indonesia @lubis_mariska @jengnanini @JKrisba @zarazettirazr #PrabowoWinRealCount #PrabowoWinRealCount ","lubis_mariska jengnanini JKrisba zarazettirazr","None","",8,"None","None","None","2019-04-25 01:31","None","None","None","None","None",2,"","1121225142917402624","PrabowoWinRealCount PrabowoWinRealCount","positive",1,"Daeng Tarang","TarangDaeng"
"None","None","#Bajajudhnggakngeleslagi #02wintheelection #PrabowoWinRealCount","None","None","None","None","None","None","None","#Bajajudhnggakngeleslagi #02wintheelection #PrabowoWinRealCount","","None","339432579 79139422",0,"None","None","None","2019-04-25 01:30","None","None","None","None","None",0,"haikal_hassan fadlizon","1121225008494202880","Bajajudhnggakngeleslagi 02wintheelection PrabowoWinRealCount","neutral",0,"Jonie Patrick Assyafiiyah","JoniSet56479602"
"None","None","Di TV KPU, Bawaslu masih ngeles aja #02wintheelection #PrabowoWinRealCount","None","None","None","None","None","None","None","Di TV KPU, Bawaslu masih ngeles aja #02wintheelection #PrabowoWinRealCount","","None","339432579 79139422",0,"None","None","None","2019-04-25 01:30","None","None","None","None","None",0,"haikal_hassan fadlizon","1121224906023137280","02wintheelection PrabowoWinRealCount","negative",0,"Jonie Patrick Assyafiiyah","JoniSet56479602"
"None","None","biarin ahh ... cari Job kok dia ... lumayan dia udh lama gk du exposes media .. #PrabowoWinRealCount #119FatalityKetuaKPUMundur","None","None","None","None","None","None","None","biarin ahh ... cari Job kok dia ... lumayan dia udh lama gk du exposes media .. #PrabowoWinRealCount #119FatalityKetuaKPUMundur","","None","1054215312613105664 560309665",2,"None","None","None","2019-04-25 01:28","None","None","None","None","None",0,"Mas_Brewoks adearmando1","1121224349472579585","PrabowoWinRealCount 119FatalityKetuaKPUMundur","neutral",0,"Estrie#SayNoToNgaciro 😜 😜","NovaAstrie"
"None","None","Kalau cinta sudah dibuang Jangan harap keadilan akan datang Kesedihan hanya tantangan Robohkan setan yg bediri mrngangkang.. Bobgkar.. bongkar... kecurangan #PRABOWOWINREALCOUNT #02WINTheElection","None","None","None","None","None","None","None","Kalau cinta sudah dibuang Jangan harap keadilan akan datang Kesedihan hanya tantangan Robohkan setan yg bediri mrngangkang.. Bobgkar.. bongkar... kecurangan #PRABOWOWINREALCOUNT #02WINTheElection","","None","",0,"None","None","None","2019-04-25 01:27","None","None","None","None","None",0,"","1121224290014154752","PRABOWOWINREALCOUNT 02WINTheElection","positive",0,"Ricky","Ricky79616621"
"None","None","Sejarah indonesia pasca kemerdekaan mencatat 3 peristiwa besar : 1.pemberontakan PKIG 30s PKI 2.Tumbangnya ORBAREFORMASI 3.Pencurangan yg masif dan terstruktur pemili 20192019 GANTI PRESIDEN semangat padi sahabat perjuangan #PrabowoWinRealCount","None","None","None","None","None","None","None","Sejarah indonesia pasca kemerdekaan mencatat 3 peristiwa besar : 1.pemberontakan PKIG 30s PKI 2.Tumbangnya ORBAREFORMASI 3.Pencurangan yg masif dan terstruktur pemili 20192019 GANTI PRESIDEN semangat padi sahabat perjuangan #PrabowoWinRealCount","","None","",1,"None","None","None","2019-04-25 01:23","None","None","None","None","None",0,"","1121223260060798977","PrabowoWinRealCount","neutral",0,"Wawan Nur Iwan","WawanNurIwan1"
"None","None","#02wintheelection #02menangkanpemilu #PrabowoWinRealCount #KPUjangancurang #SaveOurDemocracy","None","None","None","None","None","None","None","#02wintheelection #02menangkanpemilu #PrabowoWinRealCount #KPUjangancurang #SaveOurDemocracy","","None","",0,"None","None","None","2019-04-25 01:17","None","None","None","None","None",0,"","1121221569102041088","02wintheelection 02menangkanpemilu PrabowoWinRealCount KPUjangancurang SaveOurDemocracy","neutral",0,"الشهرذل Faisal","faisalsyahrizal"
"None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","None","None","None","None","None","None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","","None","990237626 1117990249806721024",0,"None","None","None","2019-04-25 01:07","None","None","None","None","None",0,"rmolco msaid_didu","1121219055845724161","INAelectionObserverSOS PrabowoWinRealCount 02WinTheElection KPUjangancurang","neutral",0,"Ruddy Firmansyah","RuddyFirmansya6"
"None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","None","None","None","None","None","None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","","None","801016802411065344 1117990249806721024",0,"None","None","None","2019-04-25 01:06","None","None","None","None","None",0,"Yswn_Kawilarang msaid_didu","1121219006793338880","INAelectionObserverSOS PrabowoWinRealCount 02WinTheElection KPUjangancurang","neutral",0,"Ruddy Firmansyah","RuddyFirmansya6"
"None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","None","None","None","None","None","None","None","#INAelectionObserverSOS #PrabowoWinRealCount #02WinTheElection #KPUjangancurang","","None","252415154 1117990249806721024",0,"None","None","None","2019-04-25 01:06","None","None","None","None","None",0,"Ronnie_Rusli msaid_didu","1121218780556718080","INAelectionObserverSOS PrabowoWinRealCount 02WinTheElection KPUjangancurang","neutral",0,"Ruddy Firmansyah","RuddyFirmansya6"
"None","None","Akhirnya presiden kita punya istana sendiri #akalSehat #PrabowoWinRealCount #PrabowoSandiTakTerbendung #PrabowoSandi","None","None","None","None","None","None","None","Akhirnya presiden kita punya istana sendiri #akalSehat #PrabowoWinRealCount #PrabowoSandiTakTerbendung #PrabowoSandi","","None","",0,"None","None","None","2019-04-25 01:04","None","None","None","None","None",0,"","1121218428638060545","akalSehat PrabowoWinRealCount PrabowoSandiTakTerbendung PrabowoSandi","neutral",0,"Partai Kuota Sapi","sapi_imut"
"None","None","Emang hrs digituin mrk liat secuil aja. Biar setres #PrabowoWinRealCount #RealCountKPUdimiripkanQC","None","None","None","None","None","None","None","Emang hrs digituin mrk liat secuil aja. Biar setres #PrabowoWinRealCount #RealCountKPUdimiripkanQC","","None","1094524343420239872 886245948141195264",1,"None","None","None","2019-04-25 00:59","None","None","None","None","None",0,"sariPAS2 ayuningtyas___","1121217184397586433","PrabowoWinRealCount RealCountKPUdimiripkanQC","neutral",1,"Early66","erlyy66"
"None","None","Genderewo, Sontoloyo! #CYBERMUSLIMRUSSIANFORPRABOWOSOS #INAelectionObserverSOS #PrabowoWinRealCount #PrabowoSandi","None","None","None","None","None","None","None","Genderewo, Sontoloyo! #CYBERMUSLIMRUSSIANFORPRABOWOSOS #INAelectionObserverSOS #PrabowoWinRealCount #PrabowoSandi","","None","1965334135 111604487 40580714",0,"None","None","None","2019-04-25 00:57","None","None","None","None","None",0,"yadhijashar samad_hiola prabowo","1121216727096762369","CYBERMUSLIMRUSSIANFORPRABOWOSOS INAelectionObserverSOS PrabowoWinRealCount PrabowoSandi","positive",0,"@fadlilah","fadlilagozhila"
"None","None","Allahu Akbar... ternyata kecemasan keluarga ku terhibur dg ini. Semoga Ya Allah kejahatan kecurangan kelicikan penyelenggara Pemilu dibongkar semua nya.. #PrabowoSandiTakTerbendung #PrabowoWinRealCount #RealCountKPUdimiripkanQC","None","None","None","None","None","None","None","Allahu Akbar... ternyata kecemasan keluarga ku terhibur dg ini. Semoga Ya Allah kejahatan kecurangan kelicikan penyelenggara Pemilu dibongkar semua nya.. #PrabowoSandiTakTerbendung #PrabowoWinRealCount #RealCountKPUdimiripkanQC","","None","886245948141195264",2,"None","None","None","2019-04-25 00:57","None","None","None","None","None",0,"ayuningtyas___","1121216675792084992","PrabowoSandiTakTerbendung PrabowoWinRealCount RealCountKPUdimiripkanQC","negative",1,"Early66","erlyy66"
